frame_start,frame_stop,gesture,video,score,user
0,98,G5,Suturing_G005,23,G
99,201,G8,Suturing_G005,23,G
202,247,G2,Suturing_G005,23,G
248,444,G3,Suturing_G005,23,G
445,609,G6,Suturing_G005,23,G
610,725,G4,Suturing_G005,23,G
726,804,G2,Suturing_G005,23,G
805,932,G3,Suturing_G005,23,G
933,1060,G6,Suturing_G005,23,G
1061,1179,G4,Suturing_G005,23,G
1180,1234,G2,Suturing_G005,23,G
1235,1561,G3,Suturing_G005,23,G
1562,1748,G6,Suturing_G005,23,G
1749,1872,G4,Suturing_G005,23,G
1873,1924,G2,Suturing_G005,23,G
1925,2147,G3,Suturing_G005,23,G
2148,2273,G6,Suturing_G005,23,G
2274,2453,G11,Suturing_G005,23,G
89,164,G1,Suturing_H001,14,H
165,316,G5,Suturing_H001,14,H
317,551,G8,Suturing_H001,14,H
552,709,G2,Suturing_H001,14,H
710,1461,G3,Suturing_H001,14,H
1462,1634,G6,Suturing_H001,14,H
1635,1816,G4,Suturing_H001,14,H
1817,2006,G2,Suturing_H001,14,H
2007,2274,G3,Suturing_H001,14,H
2275,2536,G6,Suturing_H001,14,H
2537,2642,G4,Suturing_H001,14,H
2643,2740,G10,Suturing_H001,14,H
2741,2791,G6,Suturing_H001,14,H
2792,2950,G10,Suturing_H001,14,H
2951,2994,G6,Suturing_H001,14,H
2995,3083,G4,Suturing_H001,14,H
3084,3150,G6,Suturing_H001,14,H
3151,3398,G4,Suturing_H001,14,H
3399,3621,G2,Suturing_H001,14,H
3622,3962,G3,Suturing_H001,14,H
3963,4163,G6,Suturing_H001,14,H
4164,4367,G4,Suturing_H001,14,H
4368,4567,G2,Suturing_H001,14,H
4568,4974,G3,Suturing_H001,14,H
4975,5193,G6,Suturing_H001,14,H
5194,5362,G11,Suturing_H001,14,H
0,89,G1,Suturing_H003,25,H
90,244,G5,Suturing_H003,25,H
245,433,G8,Suturing_H003,25,H
434,551,G2,Suturing_H003,25,H
552,907,G3,Suturing_H003,25,H
908,1112,G6,Suturing_H003,25,H
1113,1161,G9,Suturing_H003,25,H
1162,1346,G4,Suturing_H003,25,H
1347,1491,G2,Suturing_H003,25,H
1492,1707,G3,Suturing_H003,25,H
1708,1872,G6,Suturing_H003,25,H
1873,1990,G4,Suturing_H003,25,H
1991,2089,G2,Suturing_H003,25,H
2090,2431,G3,Suturing_H003,25,H
2432,2548,G6,Suturing_H003,25,H
2549,2681,G4,Suturing_H003,25,H
2682,2806,G2,Suturing_H003,25,H
2807,3007,G3,Suturing_H003,25,H
3008,3148,G6,Suturing_H003,25,H
3149,3319,G11,Suturing_H003,25,H
0,74,G1,Suturing_H004,19,H
75,192,G5,Suturing_H004,19,H
193,380,G8,Suturing_H004,19,H
381,474,G2,Suturing_H004,19,H
475,659,G3,Suturing_H004,19,H
660,815,G6,Suturing_H004,19,H
816,989,G4,Suturing_H004,19,H
990,1021,G9,Suturing_H004,19,H
1022,1172,G4,Suturing_H004,19,H
1173,1294,G2,Suturing_H004,19,H
1295,1532,G3,Suturing_H004,19,H
1533,2013,G6,Suturing_H004,19,H
2014,2058,G9,Suturing_H004,19,H
2059,2270,G4,Suturing_H004,19,H
2271,2400,G2,Suturing_H004,19,H
2401,2630,G3,Suturing_H004,19,H
2631,2859,G6,Suturing_H004,19,H
2860,3045,G4,Suturing_H004,19,H
3046,3148,G2,Suturing_H004,19,H
3149,3565,G3,Suturing_H004,19,H
3566,3779,G6,Suturing_H004,19,H
3780,4019,G11,Suturing_H004,19,H
0,130,G5,Suturing_H005,21,H
131,319,G8,Suturing_H005,21,H
320,412,G2,Suturing_H005,21,H
413,618,G3,Suturing_H005,21,H
619,766,G6,Suturing_H005,21,H
767,960,G4,Suturing_H005,21,H
961,1127,G2,Suturing_H005,21,H
1128,1428,G3,Suturing_H005,21,H
1429,1666,G6,Suturing_H005,21,H
1667,1827,G4,Suturing_H005,21,H
1828,1932,G2,Suturing_H005,21,H
1933,2287,G3,Suturing_H005,21,H
2288,2452,G6,Suturing_H005,21,H
2453,2623,G4,Suturing_H005,21,H
2624,2737,G2,Suturing_H005,21,H
2738,2997,G3,Suturing_H005,21,H
2998,3126,G6,Suturing_H005,21,H
3127,3278,G11,Suturing_H005,21,H
0,29,G1,Suturing_I001,17,I
30,163,G5,Suturing_I001,17,I
164,357,G8,Suturing_I001,17,I
358,507,G2,Suturing_I001,17,I
508,875,G3,Suturing_I001,17,I
876,1045,G6,Suturing_I001,17,I
1046,1193,G4,Suturing_I001,17,I
1194,1350,G2,Suturing_I001,17,I
1351,1620,G3,Suturing_I001,17,I
1621,1807,G6,Suturing_I001,17,I
1808,2016,G4,Suturing_I001,17,I
2017,2128,G2,Suturing_I001,17,I
2129,2506,G3,Suturing_I001,17,I
2507,2641,G6,Suturing_I001,17,I
2642,2904,G4,Suturing_I001,17,I
2905,3369,G10,Suturing_I001,17,I
3370,3507,G2,Suturing_I001,17,I
3508,3812,G3,Suturing_I001,17,I
3813,4025,G6,Suturing_I001,17,I
4026,4309,G11,Suturing_I001,17,I
0,55,G1,Suturing_I002,23,I
56,144,G5,Suturing_I002,23,I
145,499,G8,Suturing_I002,23,I
500,638,G2,Suturing_I002,23,I
639,1104,G3,Suturing_I002,23,I
1105,1369,G6,Suturing_I002,23,I
1370,1599,G4,Suturing_I002,23,I
1600,1941,G2,Suturing_I002,23,I
1942,2312,G3,Suturing_I002,23,I
2313,2629,G6,Suturing_I002,23,I
2630,2751,G4,Suturing_I002,23,I
2752,2970,G2,Suturing_I002,23,I
2971,3306,G3,Suturing_I002,23,I
3307,3450,G6,Suturing_I002,23,I
3451,3622,G4,Suturing_I002,23,I
3623,3813,G2,Suturing_I002,23,I
3814,4208,G3,Suturing_I002,23,I
4209,4323,G6,Suturing_I002,23,I
4324,4411,G11,Suturing_I002,23,I
138,254,G1,Suturing_I003,17,I
255,356,G5,Suturing_I003,17,I
357,653,G8,Suturing_I003,17,I
654,1249,G2,Suturing_I003,17,I
1250,1386,G6,Suturing_I003,17,I
1387,1619,G4,Suturing_I003,17,I
1620,2014,G2,Suturing_I003,17,I
2015,2240,G3,Suturing_I003,17,I
2241,2442,G6,Suturing_I003,17,I
2443,2603,G4,Suturing_I003,17,I
2604,2865,G2,Suturing_I003,17,I
2866,3345,G3,Suturing_I003,17,I
3346,3562,G6,Suturing_I003,17,I
3563,3674,G4,Suturing_I003,17,I
3675,3792,G2,Suturing_I003,17,I
3793,4024,G3,Suturing_I003,17,I
4025,4168,G6,Suturing_I003,17,I
4169,4283,G11,Suturing_I003,17,I
0,60,G1,Suturing_I004,23,I
61,177,G5,Suturing_I004,23,I
178,393,G8,Suturing_I004,23,I
394,540,G2,Suturing_I004,23,I
541,799,G3,Suturing_I004,23,I
800,1056,G6,Suturing_I004,23,I
1057,1125,G4,Suturing_I004,23,I
1126,1162,G6,Suturing_I004,23,I
1163,1311,G4,Suturing_I004,23,I
1312,1519,G2,Suturing_I004,23,I
1520,1864,G3,Suturing_I004,23,I
1865,2026,G6,Suturing_I004,23,I
2027,2233,G4,Suturing_I004,23,I
2234,2491,G2,Suturing_I004,23,I
2492,2892,G3,Suturing_I004,23,I
2893,3049,G6,Suturing_I004,23,I
3050,3218,G4,Suturing_I004,23,I
3219,3337,G2,Suturing_I004,23,I
3338,3551,G3,Suturing_I004,23,I
3552,3620,G6,Suturing_I004,23,I
3621,3729,G11,Suturing_I004,23,I
72,150,G1,Suturing_I005,19,I
151,240,G5,Suturing_I005,19,I
241,517,G8,Suturing_I005,19,I
518,657,G2,Suturing_I005,19,I
658,1197,G3,Suturing_I005,19,I
1198,1363,G6,Suturing_I005,19,I
1364,1485,G4,Suturing_I005,19,I
1486,1694,G2,Suturing_I005,19,I
1695,1978,G3,Suturing_I005,19,I
1979,2187,G6,Suturing_I005,19,I
2188,2311,G4,Suturing_I005,19,I
2312,2522,G2,Suturing_I005,19,I
2523,2834,G3,Suturing_I005,19,I
2835,2976,G6,Suturing_I005,19,I
2977,3076,G4,Suturing_I005,19,I
3077,3233,G2,Suturing_I005,19,I
3234,3563,G3,Suturing_I005,19,I
3564,3657,G6,Suturing_I005,19,I
3658,3772,G11,Suturing_I005,19,I
26,64,G1,Needle_Passing_C001,11,C
65,155,G5,Needle_Passing_C001,11,C
156,314,G8,Needle_Passing_C001,11,C
315,484,G2,Needle_Passing_C001,11,C
485,552,G3,Needle_Passing_C001,11,C
553,634,G6,Needle_Passing_C001,11,C
635,700,G4,Needle_Passing_C001,11,C
701,1825,G2,Needle_Passing_C001,11,C
1826,1930,G3,Needle_Passing_C001,11,C
1931,2148,G6,Needle_Passing_C001,11,C
2149,2235,G4,Needle_Passing_C001,11,C
2236,2427,G2,Needle_Passing_C001,11,C
2428,2502,G3,Needle_Passing_C001,11,C
2503,2602,G6,Needle_Passing_C001,11,C
2603,2674,G4,Needle_Passing_C001,11,C
2675,3071,G2,Needle_Passing_C001,11,C
3072,3181,G3,Needle_Passing_C001,11,C
3182,3395,G6,Needle_Passing_C001,11,C
3396,3559,G4,Needle_Passing_C001,11,C
3560,3911,G2,Needle_Passing_C001,11,C
3912,4000,G3,Needle_Passing_C001,11,C
4001,4187,G6,Needle_Passing_C001,11,C
4188,4312,G11,Needle_Passing_C001,11,C
49,140,G1,Needle_Passing_C002,9,C
141,246,G5,Needle_Passing_C002,9,C
247,471,G8,Needle_Passing_C002,9,C
472,615,G2,Needle_Passing_C002,9,C
616,761,G3,Needle_Passing_C002,9,C
762,962,G6,Needle_Passing_C002,9,C
963,1028,G4,Needle_Passing_C002,9,C
1029,1385,G2,Needle_Passing_C002,9,C
1386,1428,G3,Needle_Passing_C002,9,C
1429,1496,G6,Needle_Passing_C002,9,C
1497,1632,G4,Needle_Passing_C002,9,C
1633,1879,G2,Needle_Passing_C002,9,C
1880,1942,G3,Needle_Passing_C002,9,C
1943,1999,G6,Needle_Passing_C002,9,C
2000,2065,G4,Needle_Passing_C002,9,C
2066,2634,G2,Needle_Passing_C002,9,C
2635,2739,G8,Needle_Passing_C002,9,C
2740,3357,G2,Needle_Passing_C002,9,C
3358,3444,G3,Needle_Passing_C002,9,C
3445,3496,G6,Needle_Passing_C002,9,C
3497,3612,G11,Needle_Passing_C002,9,C
49,115,G1,Needle_Passing_C003,7,C
116,175,G5,Needle_Passing_C003,7,C
176,366,G8,Needle_Passing_C003,7,C
367,693,G2,Needle_Passing_C003,7,C
694,796,G3,Needle_Passing_C003,7,C
797,823,G6,Needle_Passing_C003,7,C
824,1212,G8,Needle_Passing_C003,7,C
1213,1256,G6,Needle_Passing_C003,7,C
1257,1345,G4,Needle_Passing_C003,7,C
1346,1838,G2,Needle_Passing_C003,7,C
1839,2060,G3,Needle_Passing_C003,7,C
2061,2209,G8,Needle_Passing_C003,7,C
2210,2335,G2,Needle_Passing_C003,7,C
2336,2381,G3,Needle_Passing_C003,7,C
2382,2470,G6,Needle_Passing_C003,7,C
2471,2551,G4,Needle_Passing_C003,7,C
2552,2709,G2,Needle_Passing_C003,7,C
2710,2782,G3,Needle_Passing_C003,7,C
2783,2869,G6,Needle_Passing_C003,7,C
2870,2981,G4,Needle_Passing_C003,7,C
2982,3214,G2,Needle_Passing_C003,7,C
3215,3372,G3,Needle_Passing_C003,7,C
3373,3442,G6,Needle_Passing_C003,7,C
3443,3571,G11,Needle_Passing_C003,7,C
29,177,G1,Needle_Passing_C004,12,C
178,236,G5,Needle_Passing_C004,12,C
237,376,G8,Needle_Passing_C004,12,C
377,640,G2,Needle_Passing_C004,12,C
641,702,G3,Needle_Passing_C004,12,C
703,803,G6,Needle_Passing_C004,12,C
804,871,G4,Needle_Passing_C004,12,C
872,1078,G2,Needle_Passing_C004,12,C
1079,1144,G3,Needle_Passing_C004,12,C
1145,1196,G6,Needle_Passing_C004,12,C
1197,1308,G4,Needle_Passing_C004,12,C
1309,1604,G2,Needle_Passing_C004,12,C
1605,1663,G3,Needle_Passing_C004,12,C
1664,1818,G6,Needle_Passing_C004,12,C
1819,1914,G4,Needle_Passing_C004,12,C
1915,2119,G2,Needle_Passing_C004,12,C
2120,2215,G3,Needle_Passing_C004,12,C
2216,2307,G6,Needle_Passing_C004,12,C
2308,2399,G11,Needle_Passing_C004,12,C
50,211,G1,Needle_Passing_C005,12,C
212,258,G5,Needle_Passing_C005,12,C
259,401,G8,Needle_Passing_C005,12,C
402,625,G2,Needle_Passing_C005,12,C
626,743,G3,Needle_Passing_C005,12,C
744,812,G6,Needle_Passing_C005,12,C
813,1002,G9,Needle_Passing_C005,12,C
1003,1067,G4,Needle_Passing_C005,12,C
1068,1111,G8,Needle_Passing_C005,12,C
1112,1217,G2,Needle_Passing_C005,12,C
1218,1284,G3,Needle_Passing_C005,12,C
1285,1337,G6,Needle_Passing_C005,12,C
1338,1398,G4,Needle_Passing_C005,12,C
1399,1525,G2,Needle_Passing_C005,12,C
1526,1582,G3,Needle_Passing_C005,12,C
1583,1622,G6,Needle_Passing_C005,12,C
1623,1677,G4,Needle_Passing_C005,12,C
1678,2032,G2,Needle_Passing_C005,12,C
2033,2112,G3,Needle_Passing_C005,12,C
2113,2457,G6,Needle_Passing_C005,12,C
2458,2556,G11,Needle_Passing_C005,12,C
14,168,G1,Needle_Passing_E001,13,E
169,333,G5,Needle_Passing_E001,13,E
334,418,G8,Needle_Passing_E001,13,E
419,551,G2,Needle_Passing_E001,13,E
552,708,G8,Needle_Passing_E001,13,E
709,897,G2,Needle_Passing_E001,13,E
898,942,G3,Needle_Passing_E001,13,E
943,1158,G6,Needle_Passing_E001,13,E
1159,1262,G4,Needle_Passing_E001,13,E
1263,1538,G2,Needle_Passing_E001,13,E
1539,1639,G3,Needle_Passing_E001,13,E
1640,1759,G6,Needle_Passing_E001,13,E
1760,1888,G4,Needle_Passing_E001,13,E
1889,2246,G2,Needle_Passing_E001,13,E
2247,2353,G3,Needle_Passing_E001,13,E
2354,2476,G6,Needle_Passing_E001,13,E
2477,2566,G4,Needle_Passing_E001,13,E
2567,2775,G2,Needle_Passing_E001,13,E
2776,2849,G3,Needle_Passing_E001,13,E
2850,2945,G6,Needle_Passing_E001,13,E
2946,3229,G11,Needle_Passing_E001,13,E
102,146,G1,Needle_Passing_E003,13,E
147,507,G5,Needle_Passing_E003,13,E
508,765,G2,Needle_Passing_E003,13,E
766,832,G3,Needle_Passing_E003,13,E
833,957,G6,Needle_Passing_E003,13,E
958,1027,G4,Needle_Passing_E003,13,E
1028,1238,G2,Needle_Passing_E003,13,E
1239,1332,G3,Needle_Passing_E003,13,E
1333,1456,G6,Needle_Passing_E003,13,E
1457,1607,G4,Needle_Passing_E003,13,E
1608,2027,G2,Needle_Passing_E003,13,E
2028,2281,G3,Needle_Passing_E003,13,E
2282,2380,G6,Needle_Passing_E003,13,E
2381,2605,G4,Needle_Passing_E003,13,E
2606,2947,G2,Needle_Passing_E003,13,E
2948,3062,G3,Needle_Passing_E003,13,E
3063,3135,G6,Needle_Passing_E003,13,E
3136,3413,G11,Needle_Passing_E003,13,E
72,212,G1,Needle_Passing_E004,14,E
213,394,G5,Needle_Passing_E004,14,E
395,783,G8,Needle_Passing_E004,14,E
784,996,G2,Needle_Passing_E004,14,E
997,1104,G3,Needle_Passing_E004,14,E
1105,1228,G6,Needle_Passing_E004,14,E
1229,1318,G4,Needle_Passing_E004,14,E
1319,1468,G2,Needle_Passing_E004,14,E
1469,1549,G3,Needle_Passing_E004,14,E
1550,1732,G6,Needle_Passing_E004,14,E
1733,1826,G4,Needle_Passing_E004,14,E
1827,2003,G2,Needle_Passing_E004,14,E
2004,2085,G3,Needle_Passing_E004,14,E
2086,2250,G6,Needle_Passing_E004,14,E
2251,2364,G4,Needle_Passing_E004,14,E
2365,2918,G2,Needle_Passing_E004,14,E
2919,3030,G3,Needle_Passing_E004,14,E
3031,3139,G6,Needle_Passing_E004,14,E
3140,3317,G11,Needle_Passing_E004,14,E
93,165,G1,Needle_Passing_E005,17,E
166,367,G5,Needle_Passing_E005,17,E
368,551,G8,Needle_Passing_E005,17,E
552,762,G2,Needle_Passing_E005,17,E
763,843,G3,Needle_Passing_E005,17,E
844,984,G6,Needle_Passing_E005,17,E
985,1123,G4,Needle_Passing_E005,17,E
1124,1396,G2,Needle_Passing_E005,17,E
1397,1468,G3,Needle_Passing_E005,17,E
1469,1615,G6,Needle_Passing_E005,17,E
1616,1737,G4,Needle_Passing_E005,17,E
1738,1910,G2,Needle_Passing_E005,17,E
1911,2425,G3,Needle_Passing_E005,17,E
2426,2502,G6,Needle_Passing_E005,17,E
2503,2642,G4,Needle_Passing_E005,17,E
2643,2977,G2,Needle_Passing_E005,17,E
2978,3050,G3,Needle_Passing_E005,17,E
3051,3128,G6,Needle_Passing_E005,17,E
3129,3325,G11,Needle_Passing_E005,17,E
0,66,G5,Needle_Passing_F001,22,F
67,146,G8,Needle_Passing_F001,22,F
147,373,G2,Needle_Passing_F001,22,F
374,478,G3,Needle_Passing_F001,22,F
479,577,G4,Needle_Passing_F001,22,F
578,775,G2,Needle_Passing_F001,22,F
776,883,G3,Needle_Passing_F001,22,F
884,961,G6,Needle_Passing_F001,22,F
962,1030,G4,Needle_Passing_F001,22,F
1031,1197,G2,Needle_Passing_F001,22,F
1198,1330,G3,Needle_Passing_F001,22,F
1331,1383,G6,Needle_Passing_F001,22,F
1384,1460,G4,Needle_Passing_F001,22,F
1461,1568,G2,Needle_Passing_F001,22,F
1569,1656,G3,Needle_Passing_F001,22,F
1657,1721,G6,Needle_Passing_F001,22,F
1722,1870,G11,Needle_Passing_F001,22,F
0,17,G1,Needle_Passing_F003,15,F
18,203,G5,Needle_Passing_F003,15,F
204,296,G8,Needle_Passing_F003,15,F
297,800,G2,Needle_Passing_F003,15,F
801,920,G3,Needle_Passing_F003,15,F
921,985,G6,Needle_Passing_F003,15,F
986,1065,G4,Needle_Passing_F003,15,F
1066,1200,G2,Needle_Passing_F003,15,F
1201,1270,G3,Needle_Passing_F003,15,F
1271,1347,G6,Needle_Passing_F003,15,F
1348,1431,G4,Needle_Passing_F003,15,F
1432,1665,G2,Needle_Passing_F003,15,F
1666,1729,G3,Needle_Passing_F003,15,F
1730,1767,G6,Needle_Passing_F003,15,F
1768,1830,G4,Needle_Passing_F003,15,F
1831,2098,G2,Needle_Passing_F003,15,F
2099,2168,G3,Needle_Passing_F003,15,F
2169,2213,G6,Needle_Passing_F003,15,F
2214,2266,G11,Needle_Passing_F003,15,F
0,98,G1,Needle_Passing_F004,24,F
99,298,G5,Needle_Passing_F004,24,F
299,454,G2,Needle_Passing_F004,24,F
455,524,G3,Needle_Passing_F004,24,F
525,580,G6,Needle_Passing_F004,24,F
581,785,G4,Needle_Passing_F004,24,F
786,950,G2,Needle_Passing_F004,24,F
951,1038,G3,Needle_Passing_F004,24,F
1039,1132,G6,Needle_Passing_F004,24,F
1133,1192,G4,Needle_Passing_F004,24,F
1193,1317,G2,Needle_Passing_F004,24,F
1318,1393,G3,Needle_Passing_F004,24,F
1394,1443,G6,Needle_Passing_F004,24,F
1444,1503,G4,Needle_Passing_F004,24,F
1504,1593,G2,Needle_Passing_F004,24,F
1594,1656,G3,Needle_Passing_F004,24,F
1657,1692,G6,Needle_Passing_F004,24,F
1693,1786,G11,Needle_Passing_F004,24,F
10,141,G1,Needle_Passing_H002,19,H
142,248,G5,Needle_Passing_H002,19,H
249,634,G8,Needle_Passing_H002,19,H
635,848,G2,Needle_Passing_H002,19,H
849,949,G3,Needle_Passing_H002,19,H
950,1306,G3,Needle_Passing_H002,19,H
1307,1450,G6,Needle_Passing_H002,19,H
1451,1547,G4,Needle_Passing_H002,19,H
1548,1957,G2,Needle_Passing_H002,19,H
1958,2057,G3,Needle_Passing_H002,19,H
2058,2413,G6,Needle_Passing_H002,19,H
2414,2693,G2,Needle_Passing_H002,19,H
2694,2770,G3,Needle_Passing_H002,19,H
2771,2895,G6,Needle_Passing_H002,19,H
2896,2944,G4,Needle_Passing_H002,19,H
2945,3252,G2,Needle_Passing_H002,19,H
3253,3366,G3,Needle_Passing_H002,19,H
3367,3545,G6,Needle_Passing_H002,19,H
3546,3686,G11,Needle_Passing_H002,19,H
0,59,G1,Needle_Passing_H004,20,H
60,139,G5,Needle_Passing_H004,20,H
140,328,G2,Needle_Passing_H004,20,H
329,406,G3,Needle_Passing_H004,20,H
407,530,G6,Needle_Passing_H004,20,H
531,681,G5,Needle_Passing_H004,20,H
682,723,G6,Needle_Passing_H004,20,H
724,819,G4,Needle_Passing_H004,20,H
820,3479,G2,Needle_Passing_H004,20,H
238,335,G1,Needle_Passing_H005,21,H
336,517,G5,Needle_Passing_H005,21,H
518,612,G8,Needle_Passing_H005,21,H
613,892,G2,Needle_Passing_H005,21,H
893,986,G3,Needle_Passing_H005,21,H
987,1285,G6,Needle_Passing_H005,21,H
1286,1377,G4,Needle_Passing_H005,21,H
1378,1578,G2,Needle_Passing_H005,21,H
1579,1684,G3,Needle_Passing_H005,21,H
1685,1798,G6,Needle_Passing_H005,21,H
1799,1880,G4,Needle_Passing_H005,21,H
1881,2270,G2,Needle_Passing_H005,21,H
2271,2353,G3,Needle_Passing_H005,21,H
2354,2446,G6,Needle_Passing_H005,21,H
2447,2512,G4,Needle_Passing_H005,21,H
2513,2863,G2,Needle_Passing_H005,21,H
2864,2979,G3,Needle_Passing_H005,21,H
2980,3087,G6,Needle_Passing_H005,21,H
3088,3248,G11,Needle_Passing_H005,21,H
81,189,G1,Needle_Passing_I002,12,I
190,508,G5,Needle_Passing_I002,12,I
509,738,G2,Needle_Passing_I002,12,I
739,843,G3,Needle_Passing_I002,12,I
844,993,G6,Needle_Passing_I002,12,I
994,1080,G4,Needle_Passing_I002,12,I
1081,1399,G2,Needle_Passing_I002,12,I
1400,1522,G3,Needle_Passing_I002,12,I
1523,1863,G6,Needle_Passing_I002,12,I
1864,1961,G4,Needle_Passing_I002,12,I
1962,2330,G2,Needle_Passing_I002,12,I
2331,2413,G3,Needle_Passing_I002,12,I
2414,2639,G6,Needle_Passing_I002,12,I
2640,2738,G4,Needle_Passing_I002,12,I
2739,3123,G2,Needle_Passing_I002,12,I
3124,3189,G3,Needle_Passing_I002,12,I
3190,3326,G6,Needle_Passing_I002,12,I
3327,3442,G11,Needle_Passing_I002,12,I
119,239,G1,Needle_Passing_I003,14,I
240,414,G5,Needle_Passing_I003,14,I
415,952,G8,Needle_Passing_I003,14,I
953,1598,G2,Needle_Passing_I003,14,I
1599,1795,G3,Needle_Passing_I003,14,I
1796,2191,G6,Needle_Passing_I003,14,I
2192,2313,G4,Needle_Passing_I003,14,I
2314,2670,G2,Needle_Passing_I003,14,I
2671,2776,G3,Needle_Passing_I003,14,I
2777,3203,G6,Needle_Passing_I003,14,I
3204,3389,G4,Needle_Passing_I003,14,I
3390,3854,G2,Needle_Passing_I003,14,I
3855,3911,G3,Needle_Passing_I003,14,I
3912,4068,G6,Needle_Passing_I003,14,I
4069,4193,G4,Needle_Passing_I003,14,I
4194,4448,G2,Needle_Passing_I003,14,I
4449,4499,G3,Needle_Passing_I003,14,I
4500,4659,G6,Needle_Passing_I003,14,I
4660,4760,G11,Needle_Passing_I003,14,I
11,237,G1,Needle_Passing_I004,18,I
238,436,G5,Needle_Passing_I004,18,I
437,672,G8,Needle_Passing_I004,18,I
673,924,G2,Needle_Passing_I004,18,I
925,1060,G3,Needle_Passing_I004,18,I
1061,1334,G6,Needle_Passing_I004,18,I
1335,1575,G4,Needle_Passing_I004,18,I
1576,1837,G2,Needle_Passing_I004,18,I
1838,2024,G3,Needle_Passing_I004,18,I
2025,2305,G6,Needle_Passing_I004,18,I
2306,2423,G4,Needle_Passing_I004,18,I
2424,2711,G2,Needle_Passing_I004,18,I
2712,2869,G3,Needle_Passing_I004,18,I
2870,3172,G6,Needle_Passing_I004,18,I
3173,3243,G4,Needle_Passing_I004,18,I
3244,3661,G2,Needle_Passing_I004,18,I
3662,3733,G3,Needle_Passing_I004,18,I
3734,3873,G6,Needle_Passing_I004,18,I
3874,3977,G11,Needle_Passing_I004,18,I
0,50,G1,Needle_Passing_I005,23,I
51,250,G5,Needle_Passing_I005,23,I
251,447,G8,Needle_Passing_I005,23,I
448,657,G2,Needle_Passing_I005,23,I
658,754,G3,Needle_Passing_I005,23,I
755,987,G6,Needle_Passing_I005,23,I
988,1110,G4,Needle_Passing_I005,23,I
1111,1516,G2,Needle_Passing_I005,23,I
1517,1578,G3,Needle_Passing_I005,23,I
1579,1718,G6,Needle_Passing_I005,23,I
1719,1764,G4,Needle_Passing_I005,23,I
1765,2135,G2,Needle_Passing_I005,23,I
2136,2214,G3,Needle_Passing_I005,23,I
2215,2485,G6,Needle_Passing_I005,23,I
2486,2649,G4,Needle_Passing_I005,23,I
2650,2943,G2,Needle_Passing_I005,23,I
2944,3016,G3,Needle_Passing_I005,23,I
3017,3277,G6,Needle_Passing_I005,23,I
3278,3412,G11,Needle_Passing_I005,23,I
